id	name	type	type_id
11832	Democratic Opponent	PERSON	0
11833	Political Threats	CONCEPT	8
11834	Political Unrest	EVENT	3
11835	Democratic State Committee	ORG	5
11836	Policing	CONCEPT	8
11837	Financial Transactions	CONCEPT	8
11838	Streaming Industry	SECTOR	11
11839	Oil and Natural Gas	PRODUCT	10
11840	Family Detention Centers	ORG	5
11841	Public Education	SECTOR	11
11842	FX Strategy	CONCEPT	8
11843	Nickel Market	ECON_INDICATOR	9
11844	Omaha, Neb.	GPE	1
11845	State of Wisconsin	ORG/GOV	6
11846	Fall	CONCEPT	8
11847	Older People	PERSON	0
11848	GCI	ORG	5
11849	OkCupid	PRODUCT	10
11850	Family Separation	CONCEPT	8
11851	Supreme Court Justice	CONCEPT	8
11852	Prisoners	PERSON	0
11853	Public Activities	CONCEPT	8
11854	Farm Income	CONCEPT	8
11855	Futures Trading	FIN_INSTRUMENT	4
11856	Steel Products	PRODUCT	10
11857	Financial Health	CONCEPT	8
11858	Oil Production Reduction	EVENT	3
11859	Stock Market Selloff	EVENT	3
11860	Foreign Bonds	FIN_INSTRUMENT	4
11861	Stock Market Performance	CONCEPT	8
11862	Foreign Markets	ECON_INDICATOR	9
11863	Nuclear Plants	SECTOR	11
11864	Fiscal Rules	CONCEPT	8
11865	Storage	CONCEPT	8
11866	Fiscal Crisis	CONCEPT	8
11867	First-Quarter Results	EVENT	3
11869	Foreign Reserves	ECON_INDICATOR	9
11870	First Quarter	CONCEPT	8
11871	Forces in Syria	ORG	5
11872	Fed Board	ORG/GOV	6
11873	Fed Interest Rates	ECON_INDICATOR	9
11874	OPEC Production Cuts	CONCEPT	8
11875	Federal Contractors	ORG	5
11876	Exporters	SECTOR	11
11877	GOP establishment	ORG	5
11879	Omicron strain	CONCEPT	8
11880	Extremism	CONCEPT	8
11881	GOP Nomination	EVENT	3
11882	Facebook Ads	CONCEPT	8
11883	Supply Crunch	CONCEPT	8
11884	Steel Imports	ECON_INDICATOR	9
11885	Federal Prisons	ORG	5
11886	Private Capital Markets	SECTOR	11
11887	Federal Investigators	ORG	5
11888	Supercomputers	PRODUCT	10
11889	Oil Rally	EVENT	3
11890	Public Financing	CONCEPT	8
11891	Export-Import Bank	ORG	5
11892	Export Sector	SECTOR	11
11893	Explosives	PRODUCT	10
11894	Suspension	EVENT	3
11895	Online Content	CONCEPT	8
11896	Online Fulfillment	CONCEPT	8
11897	Expedited Removal	EVENT	3
11898	Expansionary Policies	CONCEPT	8
11899	Sustainable Investment	CONCEPT	8
11900	Swaps Market	SECTOR	11
11901	Online	SECTOR	11
11902	FBI Raid	EVENT	3
11903	FBI headquarters	ORG	5
11904	Surgery	SECTOR	11
11905	Oil-Dependent Economy	SECTOR	11
11906	Supply Concerns	CONCEPT	8
11907	First Fund	FIN_INSTRUMENT	4
11908	North Korean Leadership	PERSON	0
11909	Forex Market	FIN_INSTRUMENT	4
11910	Offices	ORG	5
11911	Fuel Tax	CONCEPT	8
11912	Fuel Supplies	CONCEPT	8
11913	Fuel Subsidies	CONCEPT	8
11914	Steel and aluminum	PRODUCT	10
11915	Frustration	CONCEPT	8
11916	Fruit	PRODUCT	10
11917	Friends	PERSON	0
11918	Formula Shortage	ECON_INDICATOR	9
11919	Protests Against Police Brutality	EVENT	3
11920	Office for Civil Rights	ORG	5
11921	Problem	CONCEPT	8
11922	Study Findings	EVENT	3
11923	Proposed Changes	CONCEPT	8
11924	Strategic Oil Reserves	CONCEPT	8
11925	Fulfillment Centers	CONCEPT	8
11926	Festivities	EVENT	3
11927	Nonprofit Groups	ORG	5
11928	Oil Facilities	PRODUCT	10
11929	Oil Field	PRODUCT	10
11930	Oil Futures Market	SECTOR	11
11931	Subscriber Growth	CONCEPT	8
11932	Oil Inventory	PRODUCT	10
11933	Fully vaccinated people	PERSON	0
11934	Subway System	ORG	5
11935	Steel and Aluminum Prices	PRODUCT	10
11936	Federal Response	ORG/GOV	6
11937	Federal Reserve interest-rate increases	CONCEPT	8
11938	Financial Advisers	PERSON	0
11939	Fund Management	SECTOR	11
11940	Student Debt Cancellation Plan	CONCEPT	8
11941	Findings	CONCEPT	8
11942	Fox News interview	EVENT	3
11943	Fixed-income trading	FIN_INSTRUMENT	4
11944	Fla.	GPE	1
11945	Food Costs	ECON_INDICATOR	9
11946	Story	CONCEPT	8
11947	Nurse	PERSON	0
11948	Fossil-Fuel Industry	SECTOR	11
11949	Finished Goods Inventory	CONCEPT	8
11950	Founder	PERSON	0
11951	Firing	CONCEPT	8
11952	November Elections	EVENT	3
11953	North Korean agents	ORG/GOV	6
11954	Florida Government	ORG/GOV	6
11955	Progressive Democrats	ORG	5
11956	Note	PRODUCT	10
11957	Northern Italy	GPE	1
11958	Flu Cases	CONCEPT	8
11959	Note to Clients	PRODUCT	10
11960	Stock Valuation	FIN_INSTRUMENT	4
11961	Flash Flooding	EVENT	3
11962	Stock Selloff	ECON_INDICATOR	9
11963	Stock and Bond Markets	FIN_INSTRUMENT	4
11964	Flood Insurance	PRODUCT	10
11965	Stockholm	GPE	1
11966	Flights	EVENT	3
11967	Food Inflation	ECON_INDICATOR	9
11968	Notes to Clients	CONCEPT	8
11969	Flight 610	EVENT	3
11970	Flight 5735	EVENT	3
11971	Flavored E-Cigarettes Ban	EVENT	3
11972	Food Insecurity	CONCEPT	8
11973	Food Production	CONCEPT	8
11974	Flattening Yield Curve	CONCEPT	8
11975	Northern District of California	GPE	1
11976	U.S. economic recovery	ECON_INDICATOR	9
11977	National Union of Rail, Maritime and Transport Workers	ORG	5
11980	Covid-19 policies	CONCEPT	8
11981	Conference Board Employment Trends Index	CONCEPT	8
11982	Philadelphia Fed	ORG/GOV	6
11983	James Byrne	PERSON	0
11984	Colin Powell	PERSON	0
11985	International Crisis Group	ORG	5
11986	Petrochemicals	PRODUCT	10
11987	Syriza	ORG	5
11988	Colin Hamilton	PERSON	0
11989	Anthony Coley	PERSON	0
11990	Liquefied Natural Gas	PRODUCT	10
11991	Crew Members	PERSON	0
11995	Iryna Vereshchuk	PERSON	0
11996	Supreme Leader Ali Khamenei	PERSON	0
11997	Thad Cochran	PERSON	0
11998	Covid-19 Pill	PRODUCT	10
11999	Tchibarakaten	GPE	1
12000	Internet Corporation for Assigned Names and Numbers	ORG/REG	7
12001	Multnomah County	GPE	1
12002	Anthony Warner	PERSON	0
12004	Patria y Vida	PRODUCT	10
12005	Pensions	CONCEPT	8
12006	Jay Lee	PERSON	0
12007	N.Y. Fed	ORG	5
12009	Condo Association	ORG	5
12011	International Olympic Committee	ORG	5
12012	Taiex	FIN_INSTRUMENT	4
12014	House Judiciary and Oversight committees	ORG/GOV	6
12015	Power	CONCEPT	8
12016	House Democratic leaders	ORG/GOV	6
12017	Steven Sund	PERSON	0
12018	House Majority Leader Steny Hoyer	PERSON	0
12020	Mr. Raisi	PERSON	0
12021	Western Europe	GPE	1
12022	Israeli Prime Minister Naftali Bennett	PERSON	0
12023	Divers	PERSON	0
12024	Djibouti	GPE	1
12025	America First Action	ORG	5
12026	Western U.S.	GPE	1
12027	Power Plants	ORG	5
12028	Socialists	ORG	5
12029	Public companies	ORG	5
12030	Steve Verheul	PERSON	0
12031	House Democratic Leader Nancy Pelosi	PERSON	0
12032	Postmaster General Megan Brennan	PERSON	0
12033	Mr. Pence	PERSON	0
12034	Western weapons	PRODUCT	10
12036	President Trum	PERSON	0
12037	The Lancet	ORG	5
12038	Archer Daniels Midland Co.	ORG	5
12039	International Trade Disputes	CONCEPT	8
12040	Consumer Protection	CONCEPT	8
12041	The Journal	PRODUCT	10
12042	International Space Station	GPE	1
12043	Peterson Institute for International Economics	ORG	5
12044	Supply-Chain Problems	CONCEPT	8
12045	Anthony Kennedy	PERSON	0
12046	Patient	PERSON	0
12048	Covid-19 Vaccine Makers	ORG	5
12049	Jeff Weaver	PERSON	0
12050	Chris Mattei	PERSON	0
12051	Muslims	PERSON	0
12052	THC	PRODUCT	10
12053	Irineo Mujica	PERSON	0
12055	Colombian government	ORG/GOV	6
12056	International Brotherhood of Teamsters	ORG	5
12057	Philip Hammond	PERSON	0
12058	Tech Selloff	EVENT	3
12059	International Committee of the Red Cross	ORG	5
12060	Jeff Horwitt	PERSON	0
12061	Israeli soldiers	ORG	5
12062	Consumer Debt	CONCEPT	8
12063	Paris Climate Accord	EVENT	3
12064	Ms. Merkel	PERSON	0
12065	Atlanta Federal Reserve	ORG/GOV	6
12066	Jeffrey Kleintop	PERSON	0
12068	Thomas Hardiman	PERSON	0
12070	Italy’s Government	ORG/GOV	6
12071	TPS	CONCEPT	8
12072	Summit	EVENT	3
12073	Ms. Griner	PERSON	0
12074	Computers	PRODUCT	10
12075	Covid-19 Lockdown	EVENT	3
12076	NFL	ORG	5
12079	Clients	PERSON	0
12080	Liz Krueger	PERSON	0
12081	Atlanta Public Schools	ORG	5
12083	Suh Hoon	PERSON	0
12084	Atlantic City	GPE	1
12085	Israeli Defense Minister	PERSON	0
12086	Jayme Closs	PERSON	0
12087	Israeli Officials	PERSON	0
12088	Phil Weiser	PERSON	0
12089	James Vorley	PERSON	0
12090	Colleges	ORG	5
12092	Chris Carr	PERSON	0
12093	Paradise	GPE	1
12094	Log4j	ORG	5
12096	Pfizer Ventures	ORG	5
12098	Crude production	CONCEPT	8
12099	Conservative	ORG	5
12100	Polling	CONCEPT	8
12101	Virginia Economic Development Partnership	ORG	5
12102	Constitutional Amendments	CONCEPT	8
12103	Coronavirus Fears	EVENT	3
12104	Antibodies	CONCEPT	8
12105	NYSE FANG+ Index	FIN_INSTRUMENT	4
12106	Attacker	PERSON	0
12107	Interest-rate cuts	ECON_INDICATOR	9
12109	Crypto Exchanges	SECTOR	11
12110	Crypto Firms	ORG	5
12111	Pennsylvania Supreme Court	ORG/GOV	6
12112	Panjshir	GPE	1
12113	Crypto Industry	SECTOR	11
12114	Vasily Nebenzya	PERSON	0
12115	House Intelligence and Financial Services committees	ORG	5
12116	Mortgage Lenders	ORG	5
12117	Coronavirus test results	PRODUCT	10
12119	St. Louis Fed President James Bullard	PERSON	0
12120	Andrew Janz	PERSON	0
12121	State of Arizona	GPE	1
12122	Andrew Kelvin	PERSON	0
12123	Importers	ORG	5
12124	Imperial College London	ORG	5
12125	David Middendorf	PERSON	0
12126	I-Hsin “Joey” Chen	PERSON	0
12127	State Street Global Markets	ORG	5
12128	David Ricks	PERSON	0
12129	Amy Hood	PERSON	0
12130	Democratic Governors Association	ORG	5
12131	President Yoon Suk-yeol	PERSON	0
12132	IDC	ORG	5
12135	State of Georgia	GPE	1
12136	Public Schools	ORG/GOV	6
12137	Made in China 2025	CONCEPT	8
12138	Public Sector Pension Investment Board	ORG/GOV	6
12139	Dollar Strength	CONCEPT	8
12140	Donetsk	GPE	1
12141	Port-au-Prince	GPE	1
12142	Stimulus measures	CONCEPT	8
12145	Doug Emhoff	PERSON	0
12146	Ankush Khardori	PERSON	0
12147	Cynthia Lummis	PERSON	0
12148	Quinnipiac University	ORG	5
12150	Sports Betting	SECTOR	11
12151	Wealthy Families	FIN_INSTRUMENT	4
12152	Moscow Patriarchate	ORG	5
12153	Prime Minister Abiy Ahmed	PERSON	0
12154	Prime Minister Fumio Kishida	PERSON	0
12155	Startup	ORG	5
12156	Andrew Brown Jr.	PERSON	0
12157	Ilya Lichtenstein	PERSON	0
12161	Democratic-led states	ORG	5
12162	Defense	ORG	5
12163	State Election Officials	ORG/GOV	6
12164	Price increases	CONCEPT	8
12165	Igor Girkin	PERSON	0
12166	Andrea Enria	PERSON	0
12167	Mr. Khashoggi	PERSON	0
12168	Dayton Police	ORG/GOV	6
12169	Immunotherapy	CONCEPT	8
12170	Mr. Comey	PERSON	0
12171	Staff	PERSON	0
12172	Wayne Couzens	PERSON	0
12173	Maithripala Sirisena	PERSON	0
12174	Stay-at-Home Orders	CONCEPT	8
12175	Maj. Gen. Alexander Prokopchuk	PERSON	0
12176	Independents	PERSON	0
12177	Major Cities Chiefs Association	ORG	5
12178	Democratic presidential nomination	EVENT	3
12180	Democratic primary voters	ORG	5
12181	Spokeswoman	PERSON	0
12183	Democratic voters	PERSON	0
12184	Walter Wallace Jr.	PERSON	0
12185	Port of New York and New Jersey	ORG	5
12187	Sinn Féin	ORG	5
12188	Simona Gambarini	PERSON	0
12189	White House Tariff Policy	EVENT	3
12190	Insurance	SECTOR	11
12191	Students for Fair Admissions	ORG	5
12193	Port of Long Beach	ORG	5
12195	Anne Hidalgo	PERSON	0
12196	AnnElizabeth Konkel	PERSON	0
12197	Simone Biles	PERSON	0
12198	RBA Governor	PERSON	0
12201	CtW Investment Group	ORG	5
12202	Popular Mobilization Forces	ORG	5
12203	Cuomo	PERSON	0
12205	Currencies	FIN_INSTRUMENT	4
12207	Dr. David Shulkin	PERSON	0
12208	Subpoena	CONCEPT	8
12209	Hong Kong Activists	ORG	5
12210	Stewart Butterfield	PERSON	0
12211	Alvin Chau	PERSON	0
12212	Western leaders	ORG/GOV	6
12213	Infrastructure Proposal	CONCEPT	8
12216	Quantitative Easing Programs	EVENT	3
12217	House Republican Conference	ORG/GOV	6
12219	Daleep Singh	PERSON	0
12220	Subsidies	CONCEPT	8
12221	RXR Realty	ORG	5
12222	Marc Chenard	PERSON	0
12223	Alzheimer’s Association	ORG	5
12224	White House Office of Management and Budget	ORG/GOV	6
12225	Donbas region	GPE	1
12226	Small Banks	ORG	5
12228	DAT Solutions LLC	ORG	5
12230	Initial coin offerings	FIN_INSTRUMENT	4
12231	Mr. Sadr	PERSON	0
12232	Smartphone	PRODUCT	10
12233	Don Beyer	PERSON	0
12234	Hospitalizations	EVENT	3
12235	Mr. Scholz	PERSON	0
12236	Small Business Owners	PERSON	0
12237	Don Young	PERSON	0
12238	Small-Cap Stocks	FIN_INSTRUMENT	4
12239	Simon Coveney	PERSON	0
12240	D.C. Circuit	ORG/GOV	6
12241	Quebec	GPE	1
12243	Singapore Government	ORG/GOV	6
12244	Institute of International Finance	ORG	5
12245	Alternative Reference Rates Committee	ORG	5
12247	Allies	ORG	5
12248	Homeland Security Secretary Kirstjen Nielsen	PERSON	0
12249	Homeland Security Secretary Alejandro Mayorkas	PERSON	0
12250	Intel Capital	ORG	5
12252	Silicon Valley firms	ORG	5
12254	Commodity	PRODUCT	10
12255	Asian Equities	FIN_INSTRUMENT	4
12257	Norsk Hydro AS A	ORG	5
12258	Barry Croft	PERSON	0
12259	U.S. Consumer Confidence	CONCEPT	8
12260	U.S. Budget Deficit	ECON_INDICATOR	9
12261	Base metals	CONCEPT	8
12262	North	GPE	1
12263	Business Groups	ORG	5
12264	Business Activity	CONCEPT	8
12265	Barham Salih	PERSON	0
12266	National Front	ORG	5
12268	Bureau of Safety and Environmental Enforcement	ORG/GOV	6
12269	U.S. Digital Currency	PRODUCT	10
12270	Bureau of Land Management	ORG/GOV	6
12271	Business Restrictions	CONCEPT	8
12273	C.C. Wei	PERSON	0
12275	Barry Bohrer	PERSON	0
12276	Jusuf Kalla	PERSON	0
12277	U.S. Bureau of Reclamation	ORG/GOV	6
12278	Northern Hemisphere	GPE	1
12279	Brian Bulatao	PERSON	0
12280	Nikki Fried	PERSON	0
12281	Niger	GPE	1
12282	Blue Orca Capital LLC	ORG	5
12284	U.S.-China trade agreement	EVENT	3
12285	Kit Juckes	PERSON	0
12286	U.S. yield curve	FIN_INSTRUMENT	4
12287	Nevada State Democratic Party	ORG	5
12288	New Cases	CONCEPT	8
12289	United Nations Federal Credit Union	ORG/GOV	6
12290	U.S. Bank	ORG	5
12291	British Monarchy	ORG	5
12292	British Columbia	ORG/GOV	6
12294	Northern Trust	ORG	5
12296	Kansas City	GPE	1
12297	Norbert Rücker	PERSON	0
12299	U.S. Industrial Production	ECON_INDICATOR	9
12300	Juror	PERSON	0
12301	Katie Hill	PERSON	0
12302	Unemployment Programs	CONCEPT	8
12303	Bribery	CONCEPT	8
12304	U.S. Manufacturing Sector	SECTOR	11
12305	Brian Schatz	PERSON	0
12306	National Mall	GPE	1
12307	Justice System	ORG/GOV	6
12308	Barbara Lagoa	PERSON	0
12309	Norwegian economy	GPE	1
12310	U.S. Africa Command	ORG/GOV	6
12311	Law-enforcement agencies	ORG/GOV	6
12312	Justice John Roberts	PERSON	0
12313	Law-enforcement officials	ORG/GOV	6
12314	U.K. Police	ORG/GOV	6
12315	United States Central Bank	ORG/REG	7
12316	U.K. Foreign Office	ORG/GOV	6
12317	Banking system	SECTOR	11
12318	Nuclear Deal	EVENT	3
12319	National Enquirer	ORG	5
12321	Cabinet	ORG/GOV	6
12324	Kyiv Government	ORG/GOV	6
12325	New Constitution	CONCEPT	8
12326	Nationwide	GPE	1
12328	Brescia	GPE	1
12329	Nick Fuentes	PERSON	0
12331	U.S. Tax Cuts	CONCEPT	8
12332	Ukrainian Foreign Minister	PERSON	0
12334	Brazilian Police	ORG/GOV	6
12335	Kylie Jenner	PERSON	0
12336	Brazilian Government	ORG/GOV	6
12337	Brazilian Congress	ORG/GOV	6
12338	Ukrainian resistance	ORG	5
12341	Bob Yawger	PERSON	0
12342	Ukrainian	GPE	1
12343	Keith Lerner	PERSON	0
12344	Lake Mead	GPE	1
12345	Nicola Nobile	PERSON	0
12346	Brett McGurk	PERSON	0
12347	National Republican Congressional Committee	ORG	5
12348	U.S. Producer Prices	ECON_INDICATOR	9
12349	Brexit Extension	EVENT	3
12350	U.S. Preventive Services Task Force	ORG	5
12351	Brexit agreement	CONCEPT	8
12352	U.S. airports	GPE	1
12353	New York state Senate	ORG/GOV	6
12354	U.S. growth	CONCEPT	8
12355	Bijan Zanganeh	PERSON	0
12356	Boeing 737 MAX	PRODUCT	10
12357	L Catterton	ORG	5
12358	New York City Department of Health and Mental Hygiene	ORG/GOV	6
12359	Blackwater	ORG	5
12360	USS Antietam	ORG	5
12362	BioNTech Vaccine	PRODUCT	10
12363	Net exports	ECON_INDICATOR	9
12364	King Abdullah II	PERSON	0
12365	U.S. nonfarm payrolls	ECON_INDICATOR	9
12368	New Government	ORG/GOV	6
12369	USS John S. McCain	PRODUCT	10
12370	Kyrie Irving	PERSON	0
12371	New Orders	CONCEPT	8
12372	New Orders Index	CONCEPT	8
12373	Bill O’Grady	PERSON	0
12374	Klaus Schwab	PERSON	0
12375	Kim Jong Il	PERSON	0
12376	Bitcoin Mining	SECTOR	11
12377	Biofuel	PRODUCT	10
12379	Negative interest rates	CONCEPT	8
12381	US sanctions	EVENT	3
12382	Negative_Impact_On	CONCEPT	8
12383	Krishna Memani	PERSON	0
12384	Bills	CONCEPT	8
12385	US Labor Department	ORG/GOV	6
12386	Bitcoin Price	FIN_INSTRUMENT	4
12387	Natixis Investment Managers	ORG	5
12388	Bjørnar Tonhaugen	PERSON	0
12390	US Election	EVENT	3
12391	Black people	GPE	1
12393	Benoît Cœuré	PERSON	0
12395	Low unemployment	ECON_INDICATOR	9
12396	Core CPI	CONCEPT	8
12397	James Dickey	PERSON	0
12398	Susannah Streeter	PERSON	0
12399	People’s Party	ORG	5
12400	Tareck El Aissami	PERSON	0
12401	Argentine Central Bank	ORG/GOV	6
12402	Corruption charges	CONCEPT	8
12403	Victoria state	GPE	1
12404	Symone Sanders	PERSON	0
12405	NAACP	ORG	5
12406	Vivek Murthy	PERSON	0
12407	Pharmacies	ORG	5
12408	James Smith Cree Nation	GPE	1
12409	Commission	ORG/REG	7
12410	Commerzbank Analysts	PERSON	0
12411	Jaroslaw Kaczynski	PERSON	0
12412	Virus Pandemic	EVENT	3
12413	NBER	ORG/REG	7
12415	Iran’s Islamic Revolutionary Guard Corps	ORG	5
12417	Jason Bellini	PERSON	0
12418	Armed groups	ORG	5
12419	Texas Attorney General Ken Paxton	PERSON	0
12420	N.Y.	GPE	1
12421	Paul Ashworth	PERSON	0
12422	Inventories	CONCEPT	8
12424	Covid restrictions	CONCEPT	8
12425	Texas Heartbeat Act	CONCEPT	8
12426	Texas House	ORG/GOV	6
12428	Jan. 6 panel	ORG/REG	7
12430	Large Businesses	ORG	5
12431	Costs	CONCEPT	8
12432	Asian Stock Markets	FIN_INSTRUMENT	4
12433	Tax Policy Center	ORG	5
12434	Muhyiddin Yassin	PERSON	0
12436	Commonwealth Foreign Exchange	ORG	5
12437	Clairton Plant	ORG	5
12438	Violent Crime	CONCEPT	8
12439	Approval	CONCEPT	8
12440	James von Moltke	PERSON	0
12441	Contractors	ORG	5
12443	Clete Willems	PERSON	0
12444	Coffee	PRODUCT	10
12446	Physicians	PERSON	0
12447	April light, sweet crude	PRODUCT	10
12448	NBC	ORG	5
12449	James McCormick	PERSON	0
12450	Apple Pay	PRODUCT	10
12451	James McDonald	PERSON	0
12452	Philip Murphy	PERSON	0
12453	Islamic Emirate	ORG	5
12454	Municipal-bond funds	FIN_INSTRUMENT	4
12457	Payments	CONCEPT	8
12458	Tax Increases	CONCEPT	8
12459	Cook County State’s Attorney Kim Foxx	PERSON	0
12460	Vernon Madison	PERSON	0
12461	Cloud Services	PRODUCT	10
12462	Corporate earnings season	EVENT	3
12463	Texas Law	CONCEPT	8
12464	Covid-19 Deaths	EVENT	3
12465	Comptroller of the Currency	ORG/GOV	6
12466	Bruce Castor	PERSON	0
12467	National Government	ORG/GOV	6
12468	Laurel Miller	PERSON	0
12469	Buenos Aires Province	GPE	1
12470	U.S. District Judge William Conley	PERSON	0
12471	Laura Moser	PERSON	0
12473	Brown University	ORG	5
12476	National Institute of Standards and Technology	ORG/GOV	6
12477	National Interagency Fire Center	ORG/GOV	6
12478	Brooklyn	GPE	1
12479	Lars Jensen	PERSON	0
12480	U.S. Embassy in Kabul	ORG/GOV	6
12481	Beige Book	PRODUCT	10
12482	Kara Stein	PERSON	0
12483	United National Party	ORG	5
12484	U.S. District Judge Amy Berman Jackson	PERSON	0
12485	United Nations Atomic Agency	ORG/REG	7
12486	Benchmark Interest Rate	ECON_INDICATOR	9
12487	British police	ORG/GOV	6
12488	Kate Spade	PERSON	0
12489	Brian Monahan	PERSON	0
12490	U.S. Olympic Committee	ORG/GOV	6
12491	U.S. Oil Inventories	FIN_INSTRUMENT	4
12493	Unaccompanied children	PERSON	0
12494	Kay Granger	PERSON	0
12495	National Oil Co.	ORG	5
12496	Lara Trump	PERSON	0
12497	Katie Porter	PERSON	0
12498	U.S. Employment Data	ECON_INDICATOR	9
12499	U.S. Expansion	EVENT	3
12500	Cal Cunningham	PERSON	0
12501	Multinationals	ORG	5
12502	Venezuelan migrants	PERSON	0
12503	Peter Altmaier	PERSON	0
12504	Coronavirus Legislation	EVENT	3
12505	Asian-Americans	PERSON	0
12506	Citizens	GPE	1
12507	Coronavirus deaths	EVENT	3
12508	Civil War	EVENT	3
12509	Paul Ziobro	PERSON	0
12510	Anton Siluanov	PERSON	0
12511	TeraWulf Inc.	ORG	5
12514	People’s Daily	ORG	5
12515	Counties	ORG/GOV	6
12516	London Breed	PERSON	0
12517	Tiananmen Square	GPE	1
12518	Vivieca Wright Simpson	PERSON	0
12521	Sweden Central Bank	ORG/GOV	6
12522	Jared Bernstein	PERSON	0
12523	Commerce	ORG	5
12525	Investing	CONCEPT	8
12526	Pete Ricketts	PERSON	0
12527	Phillips curve	CONCEPT	8
12528	T.S. Ellis	PERSON	0
12529	Antiestablishment 5 Star Movement	ORG	5
12531	Chinese Economic Data	ECON_INDICATOR	9
12532	Direct Cash Payments	CONCEPT	8
12533	Thousand Talents Plan	CONCEPT	8
12534	Plains	GPE	1
12535	Air Defenses	CONCEPT	8
12537	Channel One	ORG	5
12538	Covid-19 vaccine requirement	CONCEPT	8
12539	Air Traffic	CONCEPT	8
12540	Covington & Burling LLP	ORG	5
12541	Crackdown	EVENT	3
12542	Climate Change Initiatives	CONCEPT	8
12543	Climate Change Report	CONCEPT	8
12544	Chairman Role	CONCEPT	8
12545	Credit Flow	CONCEPT	8
12546	Credit Growth	ECON_INDICATOR	9
12547	Border Crossings	EVENT	3
12548	Credit Quality	CONCEPT	8
12549	Border Infrastructure	PRODUCT	10
12550	Border Barriers	CONCEPT	8
12551	Bond Value	ECON_INDICATOR	9
12552	Credit Rating	ECON_INDICATOR	9
12553	Covid-19 Vaccine Authorization	CONCEPT	8
12554	Archbishop of Melbourne	PERSON	0
12556	Civil Settlement	EVENT	3
12557	Beige Book Report	PRODUCT	10
12559	U.S. Campaign	EVENT	3
12560	Chemical Attack	EVENT	3
12561	Ukrainian infrastructure	CONCEPT	8
12562	Appropriations Committee	ORG/GOV	6
12563	US Monetary Policy	CONCEPT	8
12564	U.S. Cases	CONCEPT	8
12565	Withdrawal agreement	CONCEPT	8
12566	Chernihiv	GPE	1
12567	Aid Bill	EVENT	3
12568	Ultralow Interest Rates	ECON_INDICATOR	9
12569	Holiday Sales	EVENT	3
12570	Nashville, Tenn.	GPE	1
12571	U.S. Agriculture	SECTOR	11
12572	Client Assets	CONCEPT	8
12573	Barda	ORG	5
12574	Ukrainian airliner	PRODUCT	10
12575	Political Pressure	CONCEPT	8
12576	Sears Stores	ORG	5
12577	Nassau County	GPE	1
12578	Charitable Contributions	CONCEPT	8
12579	Racist Conspiracy Theories	CONCEPT	8
12580	Homeland Security Secretary	ORG/GOV	6
12581	Home Values	ECON_INDICATOR	9
12582	Home Market	SECTOR	11
12583	Racial Diversity	CONCEPT	8
12584	Holocaust	EVENT	3
12585	US Housing Market	SECTOR	11
12586	Weapons Tests	CONCEPT	8
12587	Charitable giving	CONCEPT	8
12588	Clearinghouses	ORG	5
12589	Airport Security	CONCEPT	8
12590	Clean-Technology	SECTOR	11
12591	Barclays Board	ORG	5
12592	Covid-19 aid package	CONCEPT	8
12593	Airspace	CONCEPT	8
12594	Battery	PRODUCT	10
